old_commit	old_tree	new_commit	author_date	subject
4baea65f1c88566f51bc254f686af2b10146a5f1	e69e37523a4460b4d706c0586704eadfa457faee	4c42f897fc4b063fbe41b0f7c64ab302c0f1a35b	2026-07-29T14:03:12-07:00	Walkable-space paint editor behind a config-gated Debug menu
534ab73b43ebb843bd5cda436a5f71135a8c64cf	1c6be2393385421451e555fd36d59533a2eb3634	ec37db7b6b300371bbf0dfa8cc4e73d16a3006ae	2026-07-29T14:27:14-07:00	Harden bindings and add offline M4 audio pipeline
bdf8ad246b5d03492002d31f6318207637528b74	d4e6119064eb293aacc76f2b10d21a505a66ec35	80814c391d725e21844f963ce528de7e620fca06	2026-07-29T14:40:35-07:00	Fix mouse painting: survive fragmented input from the pty broker
461aa6a6b9be19ec0240763032e51a4a130848f2	e8fd31bbc247ebb8138d6ed2ade4b1d835efd28c	1278c012a7ae7aca0dab285e76acaa79f628b9af	2026-07-29T14:51:44-07:00	Test zero-based walk-editor pixel coordinates
b1a633ae597b9ed5d93f9c2420e15eec2d49c02a	474431a67e85e5f31fc3efb992000a349fea0189	f754a45df8e2d2f5359148bf54369ab86857502a	2026-07-29T15:05:49-07:00	Draw the mouse in the walk editor: hover tracking + crosshair overlay
25aeb5cceafe2cc7339a818e19cc2ab4dc79d477	40ad43814b270a8d6517059e6961ef4bb68823f4	3c559e6db201faddf57881103ab6bb7291280f67	2026-07-30T01:16:42-07:00	Flicker-free presentation, toggle painting, sizable brush
8b4d8ca5769b3158875939c0ab0c9e0fdfdb9d59	aba7b373c15916bea8594bb3e75543128bc5178a	74b70cc6ddca773c3f5a65a04fc377ffe2974324	2026-07-30T02:10:23-07:00	Damage-based frame edits: ~35x cheaper hover/paint updates
63a20365dd1f12cfc02d5aa232f0166e18a003f3	1086b8ff04c73a5272fc2c2a14a1e2597c4c2a0f	0f1ab37f7c3daba25b505ec84c20479b027c0ffa	2026-07-30T02:55:10-07:00	Support hand-painted worlds: cap 64, connectivity checks, safe spawns
5f6a4bf18a3d815e78dd8c6753e916b145549a20	0b9cc0184e66610b2d9d38cedd8d3044449ce5f6	926338525ef0b9399e5ba7c9339798acc9894ee0	2026-07-30T03:02:54-07:00	Resume snaps to safe ground when the map was repainted underneath
6ab9b505de2aa48f455ed81ce75bf3bd8a850f8f	b4f52dde2aa1ef00e55ce3940f4f6a22589db6d3	ccbd9462300ad4f83693a5f9c252e77ecf8c7ce3	2026-07-30T03:09:32-07:00	chore: pin unified Kilix game SDK
2f989e0f3c6ec6078c1ccd4314d1f1376ab5c09d	5c4284828db4cbc98da3f93a229f727ba6925e8d	b3cedd360d5554b1d19cf4f6b27e1114a25fc3f1	2026-07-30T03:13:46-07:00	chore: update unified Kilix game SDK
1c834f05d992446aa0b7734807d48f345d290eca	db301ac2d49e86dc984a54f1ced82660935532f6	ec4b95ebcd250776e8daa27a78bcc9759bbd3a78	2026-07-30T03:15:07-07:00	Trim painted walkable space to the floor horizon (y>=180)
1adab011e607150db7130e223acd380e8165f5cd	2cd0e265efefe7cc4a9bd4bd0570d7fc9f81f97c	707ef326eeb513622a11390d040c826ab5912bd5	2026-07-30T03:20:46-07:00	Clarify provider status and unified SDK layout
f18d4958781e40b01bbedcd49fbb0fde2e5d2bf0	b004c2b85a722f571943c7619b592460df58d2ab	070e1e34985df5a12404375b5609be4b8e4e8eb7	2026-07-30T03:24:37-07:00	chore: update kilix game SDK
4847fcab31d4362f596a8a0227fab332b3a55ee2	becf540e60bb495eda192d2481fd28be80d94bad	3ec12df9355bb90fb84b457492ab6ab92c3b91b8	2026-07-30T04:06:35-07:00	Occlusion layer: walk behind furniture
c3d3ad6777da0f2cc84f945c2a0c8606454ee656	73e0aff28de8c82284069554ae009096d8e7d51a	810e4e23516c2d4aa4e6f9e6035b10ab9e09d3b6	2026-07-30T06:21:07-07:00	Reimplement occlusion as AGS-style per-pixel walk-behind masks
b4b6b1ef207403a5a222a82804d01f9d13f7517b	842cb7c64d5d48be3bd1da61530f69cba0dffca8	3ab25cd02b22d4a5277aa6abde2ffba1dbc64328	2026-07-30T12:58:14-07:00	Adopt shared shell for Land configuration
109b47fabd0cf158e692bb674d9d49c9c4584d8f	7b49b8b21d7dcca18016c820d3b1a2e7317180b1	8f8ece68601dd9b5c4b228ec915b2ebcec5becc5	2026-07-30T13:15:49-07:00	Update paths for grouped source layout
47779b3ab22c99c4ea56c28f8569f97a84c8541a	18402a691914643790abc9b347fc9d4fcf7f76d4	5f02fa2eb0597fd75b2b583d7e481abf336b2543	2026-07-30T14:18:04-07:00	Refresh cast parity and native provider docs
44614e31c6d958c90a4792787a956778644e78b9	d4b1bb051502f6266d135c5a090f7de3fb899bc5	455350f6f2efc4cfab9371b6d130ce2dbc661cbf	2026-07-30T15:39:20-07:00	fix: use canonical sound generator checkout
89e07deef9a3cea8dffda25fe2974a5eb84a18a4	80bb11795455aa7df801922e65ad323b91fa04ce	bafcb3c5ee34bd1450f0f355fb0986fd49104c9d	2026-07-31T04:57:20-07:00	fix: use canonical image generator path
6e04bcba241964e0c7a1d9995743b68370c9a70c	f18ad397a424929cfe0bd9e79ed742a60004eea5	0c38bc47751aea6fcda64590d756a4b90bff03c2	2026-08-01T05:18:17-07:00	Refresh source parity pins
7cb37dd4153bf0205301656ac4bf39e6d7db65fe	cbf624e180f48ee257643a593f43fe48f824b7a0	5976ad0e0550d75f2620c56f53f1a14d35655d3a	2026-08-01T05:23:46-07:00	Extract shared JSON reader from rooms.c
6813238e2295022c3d7a52c8e9222c5c8b2c15b1	a27f4e33ae3ec543df4aa91b3d2493f513cec88e	94af4c7ed0b947de8459746fa284e5d68f42a11a	2026-08-01T05:28:28-07:00	Cache sprite metrics when cells are built
36ab8c64fb3ad6afbae74566f1594db768691d68	4eb5d0b817e79564c9ffc5d86ccc117054d35d06	f221951856e3f7c32c485ff19bcd34bfa830198a	2026-08-01T06:02:10-07:00	Add the item catalog, inventory semantics, and world.state record
f967446bbbf05702671104becf76f45db671632b	35e1428cc2d59f364a356d4632025285f83f5f8e	541eebc8eadf3ee0b69f23f21d10bafad549ba9b	2026-08-01T06:09:35-07:00	World schema 2: authored item spawns and fixture receiver bindings
4f929401d9390d2392103c26f7afb2cc7f208360	2cacd3021c51d07039d0cf9e8941b6d9902f3772	9b421c6dccb0066283ba726a803b91774c7b1ad0	2026-08-01T06:16:22-07:00	Materialize spawns, pick up and drop items, select hotbar slots
986bba5179e52a0b078995e392ed32cc991e7f85	58c6243130cdf51810703293f6e2e0949cb23854	6495dcbd8d66c85a8f249681db135b85656b35c4	2026-08-01T06:26:26-07:00	Draw world items on a stable queue, hotbar, and per-style item art
22ac4698582c2baf0ef5a4b56021d455653ba27c	270dbbce7fcf4b2817ef4b49dd4320f2706f1cdc	06d7e94834cc4174517209d38bab7d490d5bed54	2026-08-01T06:34:40-07:00	Local animator, Enter/Space intents, and impact-timed tool actions
2debc32f42b722f4dd91147b585118d559ac576c	8bca4907a38366b0bc77a9776ad5ede3dba8be3a	44cd316cce05c31e1e2b4b8c030fb0b357759f6a	2026-08-01T06:42:09-07:00	Stereo receiver, coffee at the swallow frame, houseplant placement
e34282c856e2034573ac7dae5b04bfdc11230cfd	037539b6ad147301f2b96d4cc1e300094f19ad1e	aff431d004d7a2404a31fa8bf219b2eb8e5abda9	2026-08-01T06:49:03-07:00	Postcard gifts with friendship, and the accessory slot
6d0f6f33220ba13af8d6047043877fa913edbb4b	34fdcaeaa73a97ad84bbeba06d370c32afd02848	b7e256c2aa18ace11055664a9042a157924fa514	2026-08-01T06:49:54-07:00	Document the item system and new module layout
20624076af5fd887e63979d9a94c1c021c5c4e5f	d75cda0adc3857e2e5c8fb04f1aead6d1bca55ed	f0575276f65d8a80a32e57105cf6c2f2347875ec	2026-08-01T07:28:02-07:00	Walk editor: show item spawns and receiver bindings
eafab7127b52205922c5532150a5d640b7ba8738	6fea8cc1cf67375ba44f2f932b124dc90b53f4bc	7004cc959b77c13c2373cb5025b68334429b27ed	2026-08-01T07:30:16-07:00	Adopt the engine's tinted blit for placement ghosts
5ee264d64e3688c316c98a60a3ae1e7b41eeaf22	5b1875755e46c3ede72c3031c68057badc2f1806	9390c3355bbf0a894a4d3fadcdc4ad9c43ba4c11	2026-08-01T07:38:04-07:00	Trash chute and brewing kettle: receiver results, outputs, timers in use
16215f0f25db5737a81252796e9571acbb1ed0ab	b84c6a6e1c912df39d5e758f3ea7296fda23277f	06db7e925926605525b9473e0d900be15f28c2cc	2026-08-01T07:39:46-07:00	Full inventory panel with transactional rearranging
9403008b9660db81210313c09f0ebb7326c53fcf	f6a283fcbc7962b3b3a2a9e033782e8378eaa95d	dd39547fdc47ad2e5b6fa93c0d383bc35b3f0739	2026-08-01T07:42:27-07:00	Data-driven gift tastes for all twelve housemates
5dbe1323162795deca502517df0fad2b0a6a8e2a	8f6668f7014a648308fac2d0e009bcad229c7b89	c5580fc39eb87788e24eac0a6302a71a1dcc6084	2026-08-01T13:54:17-07:00	Refresh source parity pins
eefabe452a91699af5f5c0ce95c2b8a5f49fedc6	5c2d08ec2e7c7de120955cc34dcab362d04ff7bf	3a39c98edbfe9514b018099105aa857bffb5fbb0	2026-08-01T13:54:17-07:00	Authored held-item action cells for every clip and style
7ade64bffbaf1958550d38504cbd77fee6fe1efc	875d36bb5cb933a9ffbbf178ded4dad57807f1b8	4f416781a47c936cfa574a52916e9752a0bcf918	2026-08-01T14:44:17-07:00	Refresh source parity pins
59bc0bcd6fb78a5e4f7add582bd192ed2b5cd456	b79069f25901b63eddb5a10770122303a8ebf89c	f5a92efd1d88a21aac2c10b5e0adbdc52fc13a52	2026-08-01T14:44:17-07:00	Stardew-model boundaries and complete occlusion coverage
81286128ae2690947080c7d1ee98562dd7df94fa	7011e283b13e2b1a04756c52c0d9da27ce8bc77c	f3c0d9ea0748dd7fdfb65a0352723b9149637d44	2026-08-02T04:07:15-07:00	Refresh source parity pins
58f4fcd48c262efafc46c39ac2e7b36311b891e4	20eb3e4d87c3f87fcbc45d3f54f3b66226b37cb9	7bd45f6010a2524743d9c1029434428f307baa81	2026-08-02T14:53:19-07:00	Refresh source parity pins
31122a45f82bee9a72a84a3cabf79d66312640e4	60e5be5485aa06ef7d58c33b4c97fea8c2582403	1989d4f13ccc4c94c46072a8507fe62a80e81093	2026-08-02T17:04:34-07:00	Refresh source parity pins
952940bc8e380c37484bf50fd5916d1cd0a3d983	7c6983a73a8b1183b3e4923f6f1d7b0b50420305	0d7386896b421fb1c0e08ff733ac762db18e07a9	2026-07-29T02:25:41-07:00	Scaffold: engine submodules at kilix-land pins, build skeleton
492788ed280664aca1ddf6702b722ef12ef14e3b	f0b59dc5d266f364a08bf163a63b149a11a50e6d	3254692235446de2e6af51796a3c87d1a3b4f4c5	2026-07-29T02:34:30-07:00	World model, parity-synced cast assets, module contract header
12c0c19e9c69fa260775f3c7a0503052f4049b19	6878be1881685734eeea2e6b3560cf14857adafb	4a0874fc7b038b730fc4e849faf087ea6058d642	2026-07-29T03:26:42-07:00	Implement the desktop: sim, wizard, world, launcher, render, audio, host
30280ae1c1a0c6ddda1783310f84271134c6eb1b	6b75be097e7ea3b8048d97120381cbbff8c0ecda	b2c87e23ab23b0d9abdf80bb419e42d812974b8c	2026-07-29T11:49:34-07:00	Apply adversarial-review fixes across all modules
16b68aa3fe45db50a743f06ff078707bb7a301a8	e11bca16fcf38556279b8dbadfefc65f9e3ad29c	e5749e8f9f491f9bbe1e201afd629cc268eebe2a	2026-07-29T11:50:39-07:00	README: command-mode provider boot, env conventions, screenshot CLI
4b365413df7dace045bf32057cc0e736ee7ef950	5deaa47e9bcba361ff76e13cfa8b84437d7c5b76	2950f4dac919e8aafd5684ab1dc1c436f8d175b8	2026-07-29T12:23:46-07:00	Plate generation pipeline: prompts, cook, gemini driver
7a50232c34228f2d33083a18d70d39259d20461b	ca1c195d0279ad9c478d262abef1ec843cd51bf1	9b0c17b04c738dda12cf4a7d5e4b373add15915e	2026-07-29T13:14:41-07:00	Furniture footprints are solid: obstacle map matched to the room plates
8863bd282c279be48322cbb20e455ad37929235e	78fe4472cd448378d69d52a67921cc733a1fece9	a7f45151408b2a8403db7c004787378ead12307b	2026-07-29T13:32:00-07:00	Add approved room plates for all four casts
d729c71d8347dd901a2a9a294703802ee28c1dec	f6e12215e42fe082b788c43477e47f55b2505775	6ad3097f581be73e9e528720a76a19e82c6adac3	2026-07-29T13:44:13-07:00	Per-object bindings, configuration TUI, kilix-file wiring
a238408d583eeb217b94dcaea68e9432e5ebf324	68f6650a1f52223e57d03a0fd96287663963d37e	6d9a0dcc688d457ed77a36585cfcb96ac65aa675	2026-07-29T13:38:17-07:00	Validate the approved room plate contract
ee0bc2b9d8c342cd885a46c21e8d1c3acd9112f0	5a366dd8aa647213c9debd205840582603f63908	30692dcecae1727f83db5f3fceb5c7a418c21686	2026-07-29T13:45:18-07:00	Run visual asset validation in make test
0e10169a37439512444b431d81c0b17620e5646b	6acf0462a1d5e6eb8eb29fd4dd8e17dcf043fcb2	ec92c7cd94def7b1d9e21a47df453ce4ae64c9ec	2026-07-29T14:03:12-07:00	Walkable-space paint editor behind a config-gated Debug menu
8a8211f8c556897737c5fcf48c92008bf06ab721	d8e92ee9487c89eae77e91e3c37fd959aaf83337	8f21eab59dc4f63103c36ef33f7be2cc59e11ed3	2026-07-29T14:27:14-07:00	Harden bindings and add offline M4 audio pipeline
5035f0e155bd656a607f0865cf04cb6e7f8ee56e	b9cc76ab09d3328fc86c08f85729f90ab3a74daa	c380e15b73c28ec85c4fdb542590709de2166034	2026-07-29T14:40:35-07:00	Fix mouse painting: survive fragmented input from the pty broker
fdfb03baa90bbc05ca168a56c487a270355d79de	adededdd1e06857e346306dc94614bc82c479d76	4c9bba7ef77a1e67cbca6e3c0d5e7f5942e16b0d	2026-07-29T14:51:44-07:00	Test zero-based walk-editor pixel coordinates
de4abc390c155084d7ddf853f4cffeae12efc4f1	66c62b32d105eb3eae2771aaee4d99a290728fc0	d700b1e69f2f651e0e0e11312608cef7a50f2d40	2026-07-29T15:05:49-07:00	Draw the mouse in the walk editor: hover tracking + crosshair overlay
178b85a4c747c8017042dc6b99bd7cf3387bbe89	f7b19e0815d401639de0b25b128f3cd7feb42abc	afe9370cfac3f95dcc32f2a10e609f6f5dd2ff66	2026-07-30T01:16:42-07:00	Flicker-free presentation, toggle painting, sizable brush
281837f7af0a7264ba2af3bb0c54e4cb3a86c8ce	a69faca3770d97c7936cc447bb3ca5f05b9c9348	12ee00cac058f31719f7455c3b3e1da88ffb4fbf	2026-07-30T02:10:23-07:00	Damage-based frame edits: ~35x cheaper hover/paint updates
8cf98b000c1e0d626b341ed2ccdca7cbd096adeb	dcd2c47eed6f039b094f9b4c61e9100dcb3b3873	f2086b8b3dba040edacccad0d9ed4ff198d62a89	2026-07-30T02:55:10-07:00	Support hand-painted worlds: cap 64, connectivity checks, safe spawns
d9af770762fa6a59dd8ca4cdad9f68030fe69c73	9e83033835d64a13753761b66ccf0c74ea777fb9	3174e337373c06b0ec0bdae7e57dc4f3431a7a24	2026-07-30T03:02:54-07:00	Resume snaps to safe ground when the map was repainted underneath
16698ec43a27d68ae1ac9c294e3381df48171c3d	2f35c58f2d92ac81100447f099a74a8432f1754a	b6c422d5494628aa9ab834b0dccf7cf170f185b3	2026-07-30T03:09:32-07:00	chore: pin unified Kilix game SDK
20eace721d532641809b123937053f489a4a8561	e0dbc21392b05153f574b6a79fa3ed9c6ba36ac7	c3fd83f78de242ddc5eeb115d3d7ef6c00182953	2026-07-30T03:13:46-07:00	chore: update unified Kilix game SDK
5fa4c9eeda06782b3e886e0ff43466a6e3e3f7a4	d231d385b180e573173fa27c4584f9be21642ef8	e20b4d3f7a01cfaa5fc0f499d9b52887fcf49193	2026-07-30T03:15:07-07:00	Trim painted walkable space to the floor horizon (y>=180)
f917280f5f55f835a661359da5167b2b514d0fd9	f7885543735047d8049947e44922a3a0651c9509	8d9829ee887aa7cc1c287ec513248def59c869c9	2026-07-30T03:20:46-07:00	Clarify provider status and unified SDK layout
cfb596f328d11112a2f20878b8ce22ff15d461c2	da333844ad5dc7f25b74a912bd0ad42b64db6e78	18295b53b87e7daa04b552f8c085e8e63beb0d3b	2026-07-30T03:24:37-07:00	chore: update kilix game SDK
e91d2632e03df11b29e6593bc3db752b2a160b0c	cdec506c123ba8ed7c3694963eb04a0e918b46bc	717342d59443be2a832e832dbd08ef0222215ee8	2026-07-30T04:06:35-07:00	Occlusion layer: walk behind furniture
9a31c1de680427a05f830fff2307540b29b59864	3a1e7e5bd37bc02ffaeb693e5c7283670ebd38d5	dc3358bd2b7ec24417d8f0dd7638419c1b3f7a77	2026-07-30T06:21:07-07:00	Reimplement occlusion as AGS-style per-pixel walk-behind masks
3d748733b3cb9ac56345874bbc12aec464f06077	28d06b3a3ea3d54c61d945897eb344bf688d37d7	6e95b8c81c90e4708b5bf5b026bb72de555bc47d	2026-07-30T12:58:14-07:00	Adopt shared shell for Land configuration
2e5d600d41597e7d455a0af1226e1002c6b9d048	231daed2f4998e9bf4a5c920abaaa749508e6d51	2acded90e38b1fd9ed9c078dbb1bc2af14c78957	2026-07-30T13:15:49-07:00	Update paths for grouped source layout
eb3646d2773dae1caa5d8f94bc40e8387e1df50c	816e5d2754ec4f093b65766fa03598fec374adf5	893e3cdb525bdfa9bd7285681d26027282388f0e	2026-07-30T14:18:04-07:00	Refresh cast parity and native provider docs
803e0cf954d74fc1e3ec39e0a908ec9bd78265be	02d360ce10865ddd2ab16f0a8bddd6ba579df325	64a2bbc7f78a749b8e6e9e8a02004a4311a5aa84	2026-07-30T15:39:20-07:00	fix: use canonical sound generator checkout
553cd643237f53002f18283747b53da78c68a675	df87c59319b7bb82b35713d5cc65e421510e3daf	227ae85cc436cf22b78d5e2a504082e98fba8c5d	2026-07-31T04:57:20-07:00	fix: use canonical image generator path
08c7100a767c04c5d15d9f4d945d223e19436cee	a49624ab7a316265a300132eee2ad059837ccbe1	26d27adf0b51843a40313e1b46f145d8098be8cb	2026-08-01T05:18:17-07:00	Refresh source parity pins
a4d373c48dfbd202428b252a1b794e6c41f7bc5d	0ec78b63cae26351901346d6b1934efc3f7e80ba	dd7ec4e6f743540d2c9dc0229a0c48e09e78976d	2026-08-01T05:23:46-07:00	Extract shared JSON reader from rooms.c
dd94c0bd8c5e203dd15e3cbdad26e097c6b3ab90	c0221297be8351edfea0dc9c3a003c61d1e86923	a3cb0176e6fa20ba76246dc5e81bd4b4580d511a	2026-08-01T05:28:28-07:00	Cache sprite metrics when cells are built
549cdf98c3637883444c0e0e67636d0a8fa07e3f	cc9718d4ccf4231e96bce85d71e99b32ae2d4cb9	62f0ae1fa63c275b09a310c2292cc8dde7e0f8d1	2026-08-01T06:02:10-07:00	Add the item catalog, inventory semantics, and world.state record
5240aa518871ca353619154a90e108e8ee25cee3	64ac4bac0d9e1ad066299bd5057b74b9b5fe0365	c21067f4dc065e46a93645da03c3ddeec93fda4a	2026-08-01T06:09:35-07:00	World schema 2: authored item spawns and fixture receiver bindings
98a48f293a64b8fc105ca40a119ee1c1232c0740	b7a6d3b12c7ac2bc7b0c1aacba86083c62513c52	6199e1ae4de18ffb64271f5dd8f68a1b65185863	2026-08-01T06:16:22-07:00	Materialize spawns, pick up and drop items, select hotbar slots
71a6f680381f9e2243da6e73304d885825e13e07	65323972ad39cb44b3b8e5066e1aee5b27689e5c	4a8351cbdb6a5cc30a9be0beb36608f6dd92030b	2026-08-01T06:26:26-07:00	Draw world items on a stable queue, hotbar, and per-style item art
4432e9fbe66ed85abc4ea2054b3def3c8e67c970	fa3ccaca46be3f4f94e82dd9dc588db02bff336f	10ce5604a39b1e1ee99b1a30a135eed92a217b3a	2026-08-01T06:34:40-07:00	Local animator, Enter/Space intents, and impact-timed tool actions
4438015017aa23c4b981a9482d126df1d8471d02	888e0a057f7006eeefec859503d09cdbe429606b	807c1732ae1fb3fa06f8593746459d0db955fce3	2026-08-01T06:42:09-07:00	Stereo receiver, coffee at the swallow frame, houseplant placement
52b71ecf2f783f6b8f04d750abbc72d8353f076b	a8fe11587b5e339e1ee98db96cb421e7431e8733	27c09c6b00abd3f6237229f1fce9d3d6becc0331	2026-08-01T06:49:03-07:00	Postcard gifts with friendship, and the accessory slot
6c97ea527adcbdc6998f8f77173372f6ed29f8ff	baa7067a9f897223f5d0fc44480c13e1eabf53ff	17d153b093335b0d075f5e45365e07dbb333cdc3	2026-08-01T06:49:54-07:00	Document the item system and new module layout
421357dda5b3bb1f5db2b69985e0ec770a29acb0	d9f153b023a458bb46f92002e1a0a15ab8ddd00a	92f8e99be9b87d423c0ef00793ac107a86d9fea1	2026-08-01T07:28:02-07:00	Walk editor: show item spawns and receiver bindings
257d30a1b424bf9310ad0dd0a9b7036bc00a7522	b247a6354a9db788fb31a810c34f207303db7ec0	c82df49a2fab091573f3af062b55d0d99e077274	2026-08-01T07:30:16-07:00	Adopt the engine's tinted blit for placement ghosts
392d24de19a826450879db70fabb196147b54b01	717760cccd3fe9d0091261da6333f47ee3d76ff2	bbe1de45ad1446078ecbfdc4154931b9254c8382	2026-08-01T07:38:04-07:00	Trash chute and brewing kettle: receiver results, outputs, timers in use
0b2632d43525277a335de664b22fe28956890920	ae4d4eee214a009ec75d27a184de5aa4ebebe2c3	b68d9b9d55e74e993b0d944e6b5f60e34d33bc79	2026-08-01T07:39:46-07:00	Full inventory panel with transactional rearranging
93dba2102bbfd811eaebbf0df33b0fa05356f5d9	fb555bc36d89cacbead9f011cba8d0171a3544e1	a189082ccefe93f8d3944cb4063c5b5ed0778c54	2026-08-01T07:42:27-07:00	Data-driven gift tastes for all twelve housemates
58cf29efa9c15be1526393c1f9402c6802edba27	297fb2f96847ef1c3cd59d6519cba638ef527749	a5732a3a0e8ded4ba1580184a0768ccaea4c31e6	2026-08-01T13:54:17-07:00	Refresh source parity pins
dc37f52286dc8dd60ad03cea4c4b44352fbb62d7	5abcca40c28084983e43218bced29c34071a17eb	0c19ad6c1901f1327c49270cec65120a353adfa7	2026-08-01T13:54:17-07:00	Authored held-item action cells for every clip and style
3205409370a5ad71d59236cca52041897c67b29c	4599531cd5d0e83df45990241ffac01c311bd1d4	3cc6d4e3237995107b253e44b7ab697e84650e0d	2026-08-01T14:44:17-07:00	Refresh source parity pins
5e5b5f712aee2dcde44f1f8c2262accfe3e8423c	06fd1eab012dcb16e630f290209b3be13880479f	10c443637cf2008b16f6980a48c52c15dd3e7af3	2026-08-01T14:44:17-07:00	Stardew-model boundaries and complete occlusion coverage
f59ed85246718a614d34852fd75cec5ad9b4c6d1	1154b68ca0b99d3a57c0ebfc1d358026a094640d	b597bf0c2cb643955760f0e6aa1bf14ef9d35da6	2026-08-02T04:07:15-07:00	Refresh source parity pins
9cace5f9789994ca1f6e76f949cc97413e8278a6	cf84e4b7423ef1f38936ac0228885b0e2a596549	719a3715981ceaeb987e9dee7733f8e883c9025d	2026-08-02T14:53:19-07:00	Refresh source parity pins
1b2d7ae5061f8dd96ad15680250ade5ed8785139	5019522bd525a50007c0f57328dc35282a923418	93acee2d7a5f9ee12859827fdedadbc1281761a4	2026-08-02T17:04:34-07:00	Refresh source parity pins
ce4f564ebdc2ef55a4234be1207c5a56307c65b8	ba8bce76443047f51c6e9a26d1ca2ee26e90cf6b	f71a67c89e24a70c1136c1d420c81ddc724f7673	2026-08-03T23:06:27-07:00	Advance kilix-game-sdk past the keyboard merge
f00fa13b1e505f2d16bcc934e0f7130b42154781	f9b48b6d5ee275c8ecaeaafceb35afa78159dcf4	ed72d6ea182fc2a0ad8bc40aa9658c709b421746	2026-08-04T01:26:02-07:00	Verify parity only for the source games you have
82d373e0ab67bc6370e4f3b294710bfad903a2c8	aaa0d757f614ab19d4142dbad0329e4ddbf8a83f	e409c4a631081c84083cc82be174f56103e99806	2026-08-04T01:26:02-07:00	License code and assets separately
aaa18af8f86d9b811a08ee1036cfaea4d7f56735	93e51ce2bdfa0afa368ddf7bf5830350f22355c8	1322e08ada32a4ace8a441fba12abd348d5bb44a	2026-08-04T01:57:12-07:00	Teach the house to launch the text browser
9d06822282d3eee07fb14663f78dba1b70df36fd	dda01ba788fea233f7329a783c78c72aee60bb71	f180397959d9134afdfce4a546116a3323990602	2026-08-04T02:14:56-07:00	Advance the legend parity pin to its committed tip
afbad857b4fcdb800bfbe1e8060c7e23be068006	fd9589d285edb37d3a6f8838dc4cd1f6397c264f	84c982e4051ea06c937ae62e93c3f32b2e651d12	2026-08-04T02:14:56-07:00	Put the browser on the study monitor
46f32b745f1efe0ffbfb8e22c290bf6d299c8a19	bf410080b0940a304eb7373062cfcd951e30eed8	f7546fa2690816473a733aa6326ef578b2844e99	2026-08-04T19:18:13-07:00	Refresh source parity pins
5ff9e762cdb8bf678de53da6e71d9f0d1640e839	7cf31c02636a549d7069cf652677ffe1dfd54053	41ac0a79722d022b14a747bafd5ec640062a8a76	2026-08-04T19:19:23-07:00	Add a portable laptop that opens kilix session profiles
